account_id,customer_id,customer_name,product_type,delinquency_stage,days_past_due,overdue_amount,total_balance,risk_flag,current_status,email,mobile_phone,postcode,last_contact_channel,self_service_candidate,created_date
ACC-10160,CUST-50160,Dr Conor Weston,personal_loan,late,97,1799.96,13913.4,N,promise_due,damien90@example.net,94285844686,M7 2TS,phone,N,2025-11-21
ACC-10161,CUST-50161,Carolyn Newman,credit_card,late,79,1186.42,9568.43,N,promise_due,,37402383391,E6 3WH,email,N,2026-01-07
ACC-10162,CUST-50162,Stacey Marsh,credit_card,early,10,233.28,10810.27,N,no_response_cycle,ihall@example.net,65470211639,B72 0EQ,email,Y,2025-11-07
ACC-10163,CUST-50163,Simon Williams,credit_card,early,8,838.25,4880.26,N,email_sent,howardjordan@example.net,23057944978,G72 8FN,sms,Y,2025-11-10
ACC-10164,CUST-50164,Bruce Singh,auto_finance,mid,32,1424.75,11751.25,Y,legal_watch,estewart@example.org,28514182741,IV60 7JZ,phone,N,2026-01-16
ACC-10165,CUST-50165,Nicola O'Neill,personal_loan,early,24,722.23,1644.35,N,email_sent,hannahhughes@example.net,99477383639,W9 3HQ,email,Y,2025-10-13
ACC-10166,CUST-50166,Abbie Owen-Jackson,credit_card,early,24,473.92,10450.15,N,Awaiting Follow Up,ndavey@example.org,14256563779,S0 8WT,sms,Y,2025-12-10
ACC-10167,CUST-50167,Mr Joshua Hart,personal_loan,early,10,892.68,10046.35,N,plan_requested,spencerlewis@example.net,32364060821,N33 9AS,letter,Y,2026-01-29
ACC-10168,CUST-50168,Timothy Hall-Franklin,credit_card,early,19,662.4,13909.6,N,plan_requested,smithmichelle@example.com,73209692081,PO6V 9UL,,Y,2025-12-05
ACC-10169,CUST-50169,Emily Robson-Hall,credit_card,early,26,241.27,9705.83,N,awaiting_follow_up,zhoughton@example.com,84979201665,N3D 3BT,sms,Y,2025-10-12
ACC-10170,CUST-50170,Francis Wells,credit_card,early,26,188.98,6365.66,N,new_delinquency,jonesruth@example.org,75301073933,S84 0YS,,Y,2025-12-20
ACC-10171,CUST-50171,Nicole Summers,credit_card,early,26,1099.68,6504.42,N,plan_requested,christinepowell@example.com,77219624159,G6T 2RE,sms,Y,2026-01-23
ACC-10172,CUST-50172,Alexander Burton,personal_loan,mid,47,1226.6,12031.56,N,specialist_review,carolbentley@example.net,44956688572,M3 0ND,sms,Y,2025-10-03
ACC-10173,CUST-50173,Jessica Jones,credit_card,late,111,568.74,14150.43,N,manual_follow_up,declan32@example.net,70629445971,KW1 7HF,letter,N,2025-10-28
ACC-10174,CUST-50174,Leah Wells,credit_card,mid,46,1026.51,12233.67,N,legal_watch,katytaylor@example.com,97837567601,N2 0BS,sms,Y,2025-12-05
ACC-10175,CUST-50175,Conor Taylor-Moore,auto_finance,mid,59,817.1,3409.38,Y,Awaiting Follow Up,joycetaylor@example.org,58799948013,E8D 7RT,phone,N,2025-12-07
ACC-10176,CUST-50176,Ms Dawn Begum,credit_card,early,28,1595.89,6072.77,N,no_response_cycle,rhyspollard@example.net,92846700326,BA4M 5GS,email,Y,2026-01-10
ACC-10177,CUST-50177,Alexander King,personal_loan,early,10,1247.34,12966.55,N,awaiting_follow_up,daveysharon@example.org,83131162321,BS14 7QQ,phone,Y,2026-01-07
ACC-10178,CUST-50178,Linda Gould,personal_loan,late,93,1244.62,7082.98,Y,email_sent,pwilliams@example.org,78475777140,L7 6PF,sms,N,2025-10-26
ACC-10179,CUST-50179,Cheryl Sutton,credit_card,mid,52,762.64,2447.51,N,new_delinquency,garrygray@example.com,17132259640,FK5 7LF,email,Y,2026-01-08
ACC-10180,CUST-50180,Marcus Jennings,credit_card,early,10,1099.9,9752.88,N,promise_due,judith20@example.org,45432607095,L05 3XB,,Y,2026-01-14
ACC-10181,CUST-50181,Bruce Hodgson,auto_finance,mid,59,1173.64,3449.52,N,,louis16@example.com,13076619566,N5H 0DE,phone,Y,2025-11-17
ACC-10182,CUST-50182,Jenna James-Clark,auto_finance,mid,33,515.55,2032.07,N,Awaiting Follow Up,,50993645419,M8 0GA,phone,Y,2025-10-17
ACC-10183,CUST-50183,Susan Chapman,credit_card,early,10,770.25,3355.11,N,Awaiting Follow Up,grayjennifer@example.org,93923698050,M9J 5QU,sms,Y,2025-10-29
ACC-10184,CUST-50184,Dennis Ellis,personal_loan,early,15,1432.78,3281.28,N,specialist_review,elliotknowles@example.net,30341577751,N54 8WB,sms,Y,2025-11-28
ACC-10185,CUST-50185,Nicholas Parker,personal_loan,mid,52,1516.37,10668.5,N,promise_due,dominic55@example.org,82069016446,G8 3WU,email,Y,2025-12-26
ACC-10186,CUST-50186,Ms Sian Ward,personal_loan,early,25,711.85,2150.82,N,legal_watch,,98417675768,B4 1FL,phone,Y,2025-11-19
ACC-10187,CUST-50187,Mrs Lorraine Gill,auto_finance,early,26,601.11,4967.14,N,email_sent,vturnbull@example.net,03442329694,SW03 0UE,,Y,2025-12-14
ACC-10188,CUST-50188,Hayley Wright-Frost,credit_card,early,19,942.81,6715.48,N,manual_follow_up,vanessa15@example.com,31895349115,N56 5BH,email,Y,2025-10-13
ACC-10189,CUST-50189,Stanley Hunter,auto_finance,late,76,1417.65,9557.52,Y,legal_watch,sbegum@example.org,33759423344,L7B 6AQ,sms,N,2026-01-13
ACC-10190,CUST-50190,Christian Jones,personal_loan,mid,59,936.78,11871.8,N,plan_requested,,02835524914,N74 6ZQ,,Y,2025-12-12
ACC-10191,CUST-50191,Dr Abigail Williams,personal_loan,early,27,1272.55,4512.47,N,promise_due,ehawkins@example.org,05058692606,N1 6PB,phone,Y,2025-12-15
ACC-10192,CUST-50192,Dean Perkins,credit_card,late,74,814.44,11156.52,Y,email_sent,katysmith@example.org,53603829542,W4 3JJ,,N,2025-10-18
ACC-10193,CUST-50193,Dr Abigail Whitehouse,auto_finance,mid,36,823.52,11136.81,N,plan_requested,damienking@example.org,47261430402,E5U 0LY,letter,Y,2025-12-30
ACC-10194,CUST-50194,Steven Owen,personal_loan,early,20,1449.53,7744.04,N,awaiting_follow_up,martinrhys@example.net,94826366861,M29 4DQ,,Y,2025-11-17
ACC-10195,CUST-50195,Kevin Wright,personal_loan,mid,59,1320.28,6744.4,N,awaiting_follow_up,alexlloyd@example.com,67464142549,B5E 0AE,,Y,2025-12-12
ACC-10196,CUST-50196,Duncan Lloyd,personal_loan,early,10,800.49,7187.87,N,new_delinquency,evanssean@example.com,82012161948,SK4M 8XR,email,Y,2026-01-29
ACC-10197,CUST-50197,Justin Clayton,credit_card,early,28,1174.04,12384.68,N,email_sent,dayann@example.org,83290975643,RH5P 7JR,letter,Y,2025-11-23
ACC-10198,CUST-50198,Adrian Saunders,credit_card,early,18,1396.75,9570.56,N,promise due,harrisonfiona@example.org,64179990942,B92 2DF,email,Y,2025-12-03
ACC-10199,CUST-50199,Dr Hazel Crawford,personal_loan,mid,54,938.91,10993.5,N,awaiting_follow_up,joemitchell@example.com,50943745798,W5 7BP,,Y,2025-11-08
ACC-10200,CUST-50200,Mark Haynes,personal_loan,early,13,223.41,10790.54,N,awaiting_follow_up,wardstuart@example.org,07055884719,S79 5PX,,Y,2025-10-24
ACC-10201,CUST-50201,Kathryn Davies,personal_loan,mid,38,805.94,6109.94,N,Awaiting Follow Up,wrightmichelle@example.net,63681189326,SW1 0BE,phone,Y,2025-10-20
ACC-10202,CUST-50202,Adrian Kemp,personal_loan,early,18,565.58,12863.09,N,Awaiting Follow Up,kellyedwards@example.org,70583273378,W89 1SW,sms,Y,2025-11-06
ACC-10203,CUST-50203,Emma Hooper,credit_card,early,24,154.28,5115.49,N,email_sent,dylan40@example.org,,S4C 7YS,sms,Y,2025-12-06
ACC-10204,CUST-50204,Hollie Bull,personal_loan,early,14,415.2,13217.84,N,email_sent,tinabrown@example.net,94881287865,L4 4NJ,sms,Y,2025-10-01
ACC-10205,CUST-50205,Abbie Godfrey,credit_card,early,16,806.34,12930.29,N,awaiting_follow_up,garywillis@example.org,17583391223,BB7 2TE,,Y,2025-12-02
ACC-10206,CUST-50206,Glen Dunn,personal_loan,mid,39,678.87,11760.96,N,promise_due,natalie72@example.net,35840090906,DN43 3DR,letter,Y,2025-10-27
ACC-10207,CUST-50207,Abigail Alexander,personal_loan,mid,45,1466.3,11917.56,N,promise_due,jill83@example.org,,SG15 0ZF,letter,Y,2026-01-27
ACC-10208,CUST-50208,Sharon Woodward,credit_card,mid,45,444.67,2556.1,Y,legal_watch,leeellie@example.com,67725973500,L8 6SN,,N,2025-12-07
ACC-10209,CUST-50209,Mary Smith,credit_card,early,21,1110.79,13726.59,N,Awaiting Follow Up,jessica31@example.com,61776533683,E78 3XY,email,Y,2025-12-16
ACC-10210,CUST-50210,Nathan Webster,auto_finance,early,29,1096.43,3619.88,N,no_response_cycle,nholmes@example.net,12574708482,LD7A 6XE,sms,Y,2025-12-05
ACC-10211,CUST-50211,Miss Catherine Bell,personal_loan,early,11,1075.08,14788.08,N,manual_follow_up,mitchelldonna@example.net,03896586021,W0 2BS,phone,Y,2025-11-16
ACC-10212,CUST-50212,Michael Daniels,auto_finance,early,18,603.51,9596.16,N,new_delinquency,thomasjake@example.org,32760045859,M06 1JG,sms,Y,2025-12-02
ACC-10213,CUST-50213,Ms Carole Ellis,auto_finance,mid,58,1530.58,9762.64,N,promise_due,zoebrooks@example.org,79375982241,TF50 4JP,letter,Y,2025-12-10
ACC-10214,CUST-50214,Dr Reece West,personal_loan,early,9,1709.06,7913.24,N,awaiting_follow_up,kjohnson@example.org,35031368249,N2J 5SR,phone,Y,2025-11-11
ACC-10215,CUST-50215,Hazel Wright,personal_loan,early,29,1190.9,7182.23,N,Awaiting Follow Up,uanderson@example.com,42937452468,W0U 5JF,sms,Y,2026-01-22
ACC-10216,CUST-50216,Dr David Humphreys,credit_card,mid,34,1075.85,3323.19,N,Awaiting Follow Up,dmorgan@example.com,68128155879,S15 6HR,phone,Y,2026-01-18
ACC-10217,CUST-50217,Kimberley Barker,personal_loan,early,13,1291.55,4106.58,N,awaiting_follow_up,daviesjames@example.net,46853685657,SG2 1ZT,letter,Y,2025-11-10
ACC-10218,CUST-50218,Stephen Walsh-Sutton,credit_card,early,27,328.3,13899.39,N,promise_due,zdavies@example.org,00336099345,HD42 8ZP,sms,Y,2025-10-27
ACC-10219,CUST-50219,Mr Terence Long,auto_finance,early,10,1296.53,11853.56,N,plan_requested,melanie68@example.net,96759286089,EN71 0HT,,Y,2025-10-29
ACC-10220,CUST-50220,Paige Taylor,credit_card,early,15,555.58,3919.97,N,legal_watch,,04752856509,TD7E 5JS,sms,Y,2025-12-20
ACC-10221,CUST-50221,Zoe Thomas,personal_loan,early,6,1001.58,2060.34,N,new_delinquency,ywhite@example.com,42655315399,DL62 4XR,sms,Y,2026-01-24
ACC-10222,CUST-50222,Charlie Jones,personal_loan,mid,52,237.41,5330.66,N,email_sent,wward@example.net,00062423002,S0E 0TJ,email,Y,2025-10-16
ACC-10223,CUST-50223,Luke Williams,personal_loan,early,7,1665.14,6922.08,N,email_sent,harryshaw@example.com,82971307715,L72 0TS,sms,Y,2025-12-31
ACC-10224,CUST-50224,Kate Ellis,personal_loan,mid,52,1021.81,1505.05,N,plan_requested,amycoleman@example.com,,B6 6FP,sms,Y,2025-11-24
ACC-10225,CUST-50225,Graeme Hart,credit_card,early,14,695.61,11728.54,N,plan_requested,pgreen@example.org,40151346195,N89 1PS,phone,Y,2025-12-20
ACC-10226,CUST-50226,Nicola Cooper,credit_card,early,15,1340.02,7327.12,N,Awaiting Follow Up,naomi93@example.com,83188180221,B32 3NT,phone,Y,2025-10-04
ACC-10227,CUST-50227,Ashleigh Richardson-Simpson,credit_card,mid,57,1504.07,5045.7,N,legal_watch,phillipsfrancesca@example.net,14150529774,W4 4AL,letter,Y,2025-11-24
ACC-10228,CUST-50228,Jill Chambers,credit_card,early,9,1709.18,4387.13,N,no_response_cycle,webstermolly@example.com,39613831007,HS7W 6ZH,,Y,2025-10-14
ACC-10229,CUST-50229,Joseph Moran,personal_loan,early,8,175.92,9169.64,N,manual_follow_up,ricky39@example.com,55821086395,AL4B 7EL,phone,Y,2026-01-23
ACC-10230,CUST-50230,Ellie Green-Robinson,auto_finance,early,29,716.95,9716.06,N,plan_requested,edwardgardner@example.org,86318550747,G3B 0DG,phone,Y,2025-11-18
ACC-10231,CUST-50231,Shirley Harding-Harris,credit_card,early,29,369.08,7614.7,N,awaiting_follow_up,richardsonsandra@example.com,80873902265,RM5B 4PR,letter,Y,2025-11-21
ACC-10232,CUST-50232,Francis Hobbs,personal_loan,mid,44,1042.29,8559.74,N,manual_follow_up,abbottalan@example.com,51980472748,HU3E 6AX,email,Y,2026-01-02
ACC-10233,CUST-50233,Anthony Jones,auto_finance,early,5,483.51,11849.0,Y,plan_requested,yslater@example.net,11765315778,ME5 3RT,sms,N,2025-12-04
ACC-10234,CUST-50234,Stuart Porter,personal_loan,late,96,630.9,13976.44,Y,no_response_cycle,ashley53@example.org,46681193930,N14 3AN,phone,N,2025-11-21
ACC-10235,CUST-50235,Dr Peter Gough,credit_card,early,15,1009.54,14791.63,N,Awaiting Follow Up,maureen58@example.net,02107307786,WV0Y 8TZ,phone,Y,2025-12-13
ACC-10236,CUST-50236,Frances Wilson-Allen,credit_card,early,13,1662.25,5486.78,N,no_response_cycle,franciswood@example.com,43641063048,DE88 1ZJ,letter,Y,2025-11-29
ACC-10237,CUST-50237,Lawrence Bentley-Law,credit_card,mid,48,593.34,11370.72,Y,Awaiting Follow Up,fowen@example.net,49496847297,E2B 9PF,email,N,2025-10-23
ACC-10238,CUST-50238,Jasmine Newman,credit_card,early,14,1061.12,7811.49,N,new_delinquency,albert96@example.net,,RM7M 5EA,email,Y,2025-12-18
ACC-10239,CUST-50239,Charlene Leonard,personal_loan,mid,37,654.78,13122.15,N,manual_follow_up,hazel85@example.org,79948856761,M0 6BA,letter,Y,2025-12-31
ACC-10240,CUST-50240,Miss Karen Rogers,personal_loan,early,5,534.92,9657.44,N,email_sent,carllowe@example.com,17330665098,B8T 7YR,letter,Y,2025-10-27
ACC-10241,CUST-50241,Mr Clifford Moore,personal_loan,early,26,466.93,9884.69,N,no_response_cycle,oliviasimpson@example.org,28515368905,N4W 7TZ,letter,Y,2025-10-21
ACC-10242,CUST-50242,Judith Potts,personal_loan,mid,56,98.94,1393.64,N,no_response_cycle,leonardarnold@example.net,59315478380,JE6P 6EY,email,Y,2026-01-23
ACC-10243,CUST-50243,Dr Colin Phillips,credit_card,early,22,1168.74,15139.65,N,promise_due,maxsmith@example.net,98876783087,CM3M 9QG,phone,Y,2025-12-28
ACC-10244,CUST-50244,Owen Clayton-Cox,personal_loan,early,9,1389.53,10132.14,N,promise_due,,73505273723,S55 3QJ,sms,Y,2025-12-17
ACC-10245,CUST-50245,Elizabeth Dean-Holland,credit_card,early,24,518.9,11087.24,N,promise_due,georgebernard@example.net,25828364915,G95 5ST,letter,Y,2025-11-04
ACC-10246,CUST-50246,Joseph Gough,credit_card,mid,33,1038.71,12502.1,N,new_delinquency,twalton@example.net,81958023885,N6K 0QF,,Y,2026-01-12
ACC-10247,CUST-50247,Mr Guy Miller,credit_card,mid,41,1558.72,8320.57,N,manual_follow_up,frederick62@example.net,59234853738,B8K 3QR,phone,Y,2026-01-05
ACC-10248,CUST-50248,Mitchell Middleton,personal_loan,late,61,868.48,11325.05,N,no response cycle,kayleighpugh@example.org,45829043325,L36 5YD,email,N,2026-01-06
ACC-10249,CUST-50249,Natalie Moran,personal_loan,early,9,125.75,13366.66,N,Awaiting Follow Up,gibsonben@example.com,42213504924,SA9Y 8BF,,Y,2025-10-08
ACC-10250,CUST-50250,Leslie Jones,auto_finance,late,61,686.52,10597.55,Y,manual_follow_up,howardkay@example.org,68446876084,S9C 0AY,sms,N,2025-10-16
ACC-10251,CUST-50251,Janice Lloyd,personal_loan,late,73,507.9,13908.62,N,plan_requested,michelle29@example.net,74954648494,PH7H 9TZ,,N,2026-01-15
ACC-10252,CUST-50252,Georgina Kelly,personal_loan,early,29,214.71,8218.69,N,specialist_review,francescabowen@example.net,01134184592,S91 1RN,phone,Y,2026-01-15
ACC-10253,CUST-50253,Joel Moore,personal_loan,mid,53,1540.83,4510.78,N,specialist_review,ben21@example.org,01026444633,HS5H 1XJ,sms,Y,2025-10-09
ACC-10254,CUST-50254,Stephanie Bennett-Hamilton,credit_card,early,20,1425.06,5473.27,N,email_sent,walkernorman@example.net,74331839998,W92 8UF,letter,Y,2025-11-30
ACC-10255,CUST-50255,Mrs Kayleigh Smith,auto_finance,early,19,1370.37,2706.94,N,email_sent,owenlucas@example.org,46702423849,M0 9TH,phone,Y,2025-12-12
ACC-10256,CUST-50256,Abdul Hill,credit_card,early,6,1440.69,2968.41,N,Awaiting Follow Up,ureid@example.net,06221664694,TA1B 9XW,letter,Y,2025-12-31
ACC-10257,CUST-50257,Robin Hilton-Harrison,credit_card,late,101,779.67,12389.52,Y,awaiting_follow_up,paularose@example.com,80241896240,G79 7SN,,N,2025-12-12
ACC-10258,CUST-50258,Elliot Miller,credit_card,early,13,1369.77,2468.38,N,specialist_review,jake01@example.com,65441293913,BA7W 6UU,phone,Y,2025-10-08
ACC-10259,CUST-50259,Brenda Brady,credit_card,mid,42,1646.5,4096.9,N,manual_follow_up,kwilliams@example.net,41080926614,AB06 8BF,letter,Y,2025-12-10
ACC-10260,CUST-50260,Mr Frederick Shaw,credit_card,mid,57,674.8,8607.72,N,awaiting_follow_up,,04073332942,FK38 5TP,phone,Y,2025-11-20
ACC-10261,CUST-50261,Ms Rosie Bennett,personal_loan,early,18,704.0,10519.75,N,new_delinquency,greenmarie@example.com,79086449993,CR1 7DD,,Y,2025-10-09
ACC-10262,CUST-50262,Mr Gary Adams,auto_finance,mid,42,1515.97,14138.37,N,email_sent,hodgsonlindsey@example.com,25229495765,W1J 9XA,email,Y,2025-12-18
ACC-10263,CUST-50263,Mr Samuel Ball,auto_finance,mid,56,1772.84,10653.04,N,no_response_cycle,pearcecharlene@example.org,07323891428,M5E 0QZ,,Y,2025-11-17
ACC-10264,CUST-50264,Katherine Craig,personal_loan,early,23,1614.88,12691.06,N,legal_watch,arobinson@example.net,24268653684,TR07 2JU,,Y,2025-12-06
ACC-10265,CUST-50265,Mr Gavin Byrne,personal_loan,late,60,132.67,10246.53,Y,no_response_cycle,,48403585167,G5F 3GJ,,N,2025-10-09
ACC-10266,CUST-50266,Oliver Walker,credit_card,mid,37,1506.31,3811.13,N,plan_requested,clarkkayleigh@example.com,54068061214,L6U 1LN,email,Y,2025-11-04
ACC-10267,CUST-50267,Billy Perkins-Robinson,credit_card,mid,36,339.33,10457.83,N,legal_watch,,91755078677,L1S 2JE,,Y,2026-01-29
ACC-10268,CUST-50268,Dawn Nash,personal_loan,mid,37,1684.36,8101.61,Y,plan_requested,charlene35@example.com,55403749602,N7 1FQ,letter,N,2025-12-05
ACC-10269,CUST-50269,Lee Davies-Lane,personal_loan,early,15,791.94,14678.52,N,specialist_review,leahhorton@example.org,07755058167,LN2B 7GS,,Y,2025-12-17
ACC-10270,CUST-50270,Aaron Black-Pearson,personal_loan,mid,49,219.8,12413.24,N,legal_watch,holliehall@example.com,73112865462,SL03 2YL,phone,Y,2025-11-06
ACC-10271,CUST-50271,Ruth Jarvis,credit_card,late,73,1162.73,7909.74,Y,Awaiting Follow Up,danny86@example.com,27865535839,DY3 6TN,email,N,2025-11-03
ACC-10272,CUST-50272,Mr Barry Mason,credit_card,early,10,159.93,3637.91,N,legal_watch,derekrichardson@example.com,40328825924,S0 0XT,phone,Y,2025-12-21
ACC-10273,CUST-50273,Glen Begum,personal_loan,early,25,198.26,7380.39,N,manual_follow_up,thorpeellie@example.org,17709861658,FK2 6RH,letter,Y,2025-12-27
ACC-10274,CUST-50274,Ms Donna Blake,credit_card,early,22,1326.78,8317.98,N,new_delinquency,billy80@example.net,50868987200,TQ22 9WF,letter,Y,2026-01-27
ACC-10275,CUST-50275,Grace Hurst,personal_loan,mid,34,283.49,11513.37,N,new delinquency,,00948082430,GL0 3JE,letter,Y,2025-12-21
ACC-10276,CUST-50276,Declan Clarke,credit_card,late,81,299.8,5926.9,Y,email_sent,rebecca65@example.com,66923424889,TW9B 8FH,sms,N,2025-11-14
ACC-10277,CUST-50277,Andrew Wright,personal_loan,mid,49,326.3,9977.41,N,no_response_cycle,jake10@example.com,58533252161,N2H 1NP,phone,Y,2025-12-29
ACC-10278,CUST-50278,Reece Griffiths,credit_card,late,65,1201.39,7875.67,N,specialist_review,fgriffiths@example.com,09712426598,S0 2FB,letter,N,2025-11-03
ACC-10279,CUST-50279,Sean Bryant,credit_card,early,22,414.28,1987.97,N,promise_due,leigh16@example.org,11764528003,BN3 8SL,letter,Y,2025-10-17
ACC-10280,CUST-50280,Mr Shane Watkins,credit_card,early,16,1261.96,14437.4,N,Awaiting Follow Up,timothy17@example.com,77557629374,E15 9AG,sms,Y,2025-11-04
ACC-10281,CUST-50281,Matthew May,personal_loan,early,7,1087.86,3723.21,N,Awaiting Follow Up,dalehenderson@example.org,70979922638,N7 7UE,letter,Y,2025-10-11
ACC-10282,CUST-50282,Dr Kathryn Fraser,credit_card,early,6,1509.19,4741.9,Y,legal_watch,shancock@example.org,16699001476,L35 5DP,email,N,2025-10-24
ACC-10283,CUST-50283,Jodie Riley,personal_loan,mid,35,880.43,11293.94,N,new_delinquency,greenemily@example.org,88062539166,BR96 3XP,email,Y,2025-10-26
ACC-10284,CUST-50284,Raymond Owens,auto_finance,early,8,1003.34,11918.08,N,new_delinquency,hallnigel@example.com,63008685940,TF3M 9DT,phone,Y,2026-01-21
ACC-10285,CUST-50285,Sarah Davies,auto_finance,early,12,1753.06,15386.01,Y,email_sent,darren16@example.net,49627094052,G8C 5RE,,N,2025-11-09
ACC-10286,CUST-50286,Dr Naomi Brady,personal_loan,early,19,1188.29,4456.38,N,legal_watch,owenben@example.org,97389787330,W5F 7RL,email,Y,2025-11-14
ACC-10287,CUST-50287,Dr Liam Johnson,credit_card,early,23,1379.49,4621.97,Y,new_delinquency,jessica99@example.org,53456348953,B28 2WF,email,N,2026-01-20
ACC-10288,CUST-50288,Dr Samantha Powell,personal_loan,mid,45,320.87,1923.82,Y,no_response_cycle,tdavey@example.com,63344078183,B2T 2DG,phone,N,2025-10-13
ACC-10289,CUST-50289,Dr Leslie Hardy,personal_loan,mid,56,1496.7,5217.96,N,awaiting_follow_up,lawrence56@example.org,81902726403,BA7 9SY,email,Y,2025-10-24
ACC-10290,CUST-50290,Mr Gordon Brown,personal_loan,early,19,798.22,3971.53,N,email_sent,grobinson@example.org,63238171846,YO4 9UE,email,Y,2026-01-13
ACC-10291,CUST-50291,Peter King-Stokes,auto_finance,early,24,394.03,8371.96,N,Awaiting Follow Up,steventaylor@example.com,80981064817,CB8 1GF,sms,Y,2025-11-08
ACC-10292,CUST-50292,Miss Hilary Davis,credit_card,mid,45,1734.85,6758.64,N,new_delinquency,stephennash@example.org,03902088329,KT30 8JF,letter,Y,2026-01-23
ACC-10293,CUST-50293,Mohamed Price,personal_loan,early,16,440.63,12616.24,N,awaiting_follow_up,neilbirch@example.org,62428093687,TA4H 9JA,email,Y,2026-01-01
ACC-10294,CUST-50294,Elliott Hammond,auto_finance,early,25,669.02,10198.44,Y,awaiting_follow_up,mileshannah@example.com,25897308906,L6 2PF,,N,2026-01-15
ACC-10295,CUST-50295,Amy Mason,credit_card,mid,31,1598.86,7695.99,N,plan_requested,ryan35@example.org,22409298180,BA0E 6FD,letter,Y,2026-01-01
ACC-10296,CUST-50296,Mr Malcolm Richards,credit_card,mid,54,250.69,12981.88,N,legal_watch,phillip02@example.net,35684634856,DG70 6TE,email,Y,2025-11-19
ACC-10297,CUST-50297,Mr Jacob Dyer,credit_card,early,14,340.31,1433.02,N,new_delinquency,joankirby@example.net,93576945627,IP89 0JN,,Y,2026-01-05
ACC-10298,CUST-50298,Abdul Evans,personal_loan,early,26,350.04,7250.35,Y,email_sent,,87617263447,CR3B 2GU,phone,N,2026-01-25
